open,close,high,low,volume,price_change,price_limit,volume_change,volume_limit,amplitude,difference,time
89,90.12,90.7,89,12109,1.12,0.01258427,2355,0.241439409,0.019101124,0.01258427,2021/2/2 21:24
90.16,90.5,90.5,89.1,8675,0.38,0.0042166,-3434,-0.283590718,0.015534842,0.003772747,2021/2/2 21:25
90.5,90.28,90.5,90.28,3439,-0.22,-0.002430939,-5236,-0.603573487,0.002430939,-0.002430939,2021/2/2 21:26
90.25,90.07,90.5,90,6080,-0.21,-0.002326097,2641,0.767955801,0.005538325,-0.001993797,2021/2/2 21:27
90.0099,90.25,90.46,90,6477,0.18,0.001998446,397,0.065296053,0.005107139,0.002665704,2021/2/2 21:28
90.12,89.1,90.22,89.1,9692,-1.15,-0.012742382,3215,0.496371777,0.012409972,-0.011301939,2021/2/2 21:29
89.15,87.9,89.21,87,36735,-1.2,-0.013468013,27043,2.790239373,0.024803591,-0.014029181,2021/2/2 21:30
87.46,87.82,88.11,87.03,16412,-0.08,-0.000910125,-20323,-0.553232612,0.012286689,0.004095563,2021/2/2 21:31
88.2,87.1,88.2,87.1,15999,-0.72,-0.008198588,-413,-0.025164514,0.012525621,-0.012525621,2021/2/2 21:32
87.11,86.75,87.17,86.2,14798,-0.35,-0.00401837,-1201,-0.075067192,0.011136625,-0.00413318,2021/2/2 21:33
86.15,85.53,86.5,85.5,20079,-1.22,-0.014063401,5281,0.35687255,0.011527378,-0.007146974,2021/2/2 21:34
85.5,87,87,85.33,32621,1.47,0.017186952,12542,0.624632701,0.019525313,0.017537706,2021/2/2 21:35
87.16,88.01,88.01,86.4,14745,1.01,0.011609195,-17876,-0.547990558,0.018505747,0.009770115,2021/2/2 21:36
88.01,87.6,88.7,87,6634,-0.41,-0.004658562,-8111,-0.550084774,0.019315987,-0.004658562,2021/2/2 21:37
87,86.51,87.1,86.5,7006,-1.09,-0.012442922,372,0.056074766,0.006849315,-0.005593607,2021/2/2 21:38
86.9999,87.76,87.76,86.55,7808,1.25,0.014449197,802,0.114473309,0.013986822,0.008786267,2021/2/2 21:39
87.55,88.8,89.1,87.55,11724,1.04,0.011850501,3916,0.501536885,0.017661805,0.014243391,2021/2/2 21:40
88.8,88.86,88.9,88.12,11773,0.06,0.000675676,49,0.004179461,0.008783784,0.000675676,2021/2/2 21:41
88.35,87,88.35,87,11318,-1.86,-0.020931803,-455,-0.038647753,0.015192438,-0.015192438,2021/2/2 21:42
86.69,88.8,88.8,86.68,8750,1.8,0.020689655,-2568,-0.226895211,0.024367816,0.024252874,2021/2/2 21:43
88,88.4,88.4,88,5360,-0.4,-0.004504505,-3390,-0.387428571,0.004504505,0.004504505,2021/2/2 21:44
88.4,87.29,88.4,87.29,6009,-1.11,-0.012556561,649,0.12108209,0.012556561,-0.012556561,2021/2/2 21:45
87.14,87,87.73,86.5,7529,-0.29,-0.003322259,1520,0.252953902,0.014090961,-0.001603849,2021/2/2 21:46
87,88.69,88.69,86.6001,9542,1.69,0.019425287,2013,0.267366184,0.024021839,0.019425287,2021/2/2 21:47
88.4,88.3,88.7,88.05,7998,-0.39,-0.004397339,-1544,-0.161810941,0.007328898,-0.001127523,2021/2/2 21:48
88.3,88.01,88.5,88,5098,-0.29,-0.003284258,-2900,-0.362590648,0.005662514,-0.003284258,2021/2/2 21:49
88.48,88,88.48,87.67,8540,-0.01,-0.000113623,3442,0.675166732,0.0092035,-0.005453926,2021/2/2 21:50
87.9,88,88.45,87.9,5737,0,0,-2803,-0.328220141,0.00625,0.001136364,2021/2/2 21:51
88,88.5,88.75,88,9635,0.5,0.005681818,3898,0.679449189,0.008522727,0.005681818,2021/2/2 21:52
88.52,89.33,89.33,88.5,5754,0.83,0.009378531,-3881,-0.402802283,0.009378531,0.009152542,2021/2/2 21:53
89.39,89.92,89.97,89.01,7535,0.59,0.006604724,1781,0.30952381,0.01074667,0.005933057,2021/2/2 21:54
89.98,89.88,89.98,89.59,4424,-0.04,-0.00044484,-3111,-0.412873258,0.004337189,-0.0011121,2021/2/2 21:55
89.79,88.78,89.79,88.5,9376,-1.1,-0.01223854,4952,1.119349005,0.01435247,-0.011237205,2021/2/2 21:56
89.17,89.88,89.88,88.88,6594,1.1,0.012390178,-2782,-0.296715017,0.011263798,0.007997297,2021/2/2 21:57
89.88,89.88,90,89.88,11661,0,0,5067,0.768425842,0.001335113,0,2021/2/2 21:58
90,88.78,90,88.5501,9818,-1.1,-0.01223854,-1843,-0.158048195,0.016131509,-0.013573654,2021/2/2 21:59
88.82,89.01,89.5,88.75,3685,0.23,0.002590674,-6133,-0.624668975,0.008447849,0.002140122,2021/2/2 22:00
89.23,88.99,89.23,88.99,2762,-0.02,-0.000224694,-923,-0.250474898,0.002696326,-0.002696326,2021/2/2 22:01
89.23,87.88,89.23,87.88,8755,-1.11,-0.012473312,5993,2.16980449,0.015170244,-0.015170244,2021/2/2 22:02
87.88,87.8,88.4999,87.5,6100,-0.08,-0.000910332,-2655,-0.303255283,0.011378015,-0.000910332,2021/2/2 22:03
87.59,87.6,87.93,87.2001,5238,-0.2,-0.002277904,-862,-0.141311475,0.008313212,0.000113895,2021/2/2 22:04
88,88.1,88.1,87.74,5721,0.5,0.005707763,483,0.092210767,0.004109589,0.001141553,2021/2/2 22:05
88.23,88.11,88.23,88,2864,0.01,0.000113507,-2857,-0.499388219,0.00261067,-0.001362089,2021/2/2 22:06
88.0001,87.82,88.16,87.82,4405,-0.29,-0.00329134,1541,0.538058659,0.003858813,-0.002044036,2021/2/2 22:07
87.99,87.4,87.99,87.4,5063,-0.42,-0.00478251,658,0.149375709,0.006718287,-0.006718287,2021/2/2 22:08
87.58,87,87.58,86.51,7914,-0.4,-0.004576659,2851,0.563104879,0.012242563,-0.006636156,2021/2/2 22:09
86.51,87,87,86.01,14390,0,0,6476,0.818296689,0.01137931,0.005632184,2021/2/2 22:10
86.7,86.68,87,86.63,8795,-0.32,-0.003678161,-5595,-0.388811675,0.004252874,-0.000229885,2021/2/2 22:11
87.5,87,87.69,87,4615,0.32,0.00369174,-4180,-0.47527004,0.007960314,-0.005768343,2021/2/2 22:12
86.68,87,87,86.68,4902,0,0,287,0.062188516,0.003678161,0.003678161,2021/2/2 22:13
87,87,87.04,87,9557,0,0,4655,0.949612403,0.00045977,0,2021/2/2 22:14
87.25,87.25,87.25,87.25,2286,0.25,0.002873563,-7271,-0.760803599,0,0,2021/2/2 22:15
87.5,87.25,87.5,87.25,6318,0,0,4032,1.763779528,0.00286533,-0.00286533,2021/2/2 22:16
87.3,87.15,87.3,87.15,3050,-0.1,-0.001146132,-3268,-0.517252295,0.001719198,-0.001719198,2021/2/2 22:17
87.15,87.04,87.15,86.75,9095,-0.11,-0.001262192,6045,1.981967213,0.004589788,-0.001262192,2021/2/2 22:18
87.15,87.31,88,87.15,7012,0.27,0.003102022,-2083,-0.229026938,0.009765625,0.001838235,2021/2/2 22:19
87.88,87.75,87.88,87.75,2252,0.44,0.005039514,-4760,-0.678836281,0.001488947,-0.001488947,2021/2/2 22:20
87.75,87.45,87.75,87.45,3146,-0.3,-0.003418803,894,0.396980462,0.003418803,-0.003418803,2021/2/2 22:21
87.8,88.1,88.1,87.8,5234,0.65,0.007432819,2088,0.663699936,0.003430532,0.003430532,2021/2/2 22:22
88,87.75,88.03,87.75,9137,-0.35,-0.003972758,3903,0.745701185,0.003178207,-0.002837684,2021/2/2 22:23
87.8,87.8,87.8,87.8,2039,0.05,0.000569801,-7098,-0.776841414,0,0,2021/2/2 22:24
87.65,87.8,87.88,87.65,2933,0,0,894,0.438450221,0.00261959,0.001708428,2021/2/2 22:25
87.76,88.3,88.3,87.75,8648,0.5,0.005694761,5715,1.948516877,0.006264237,0.006150342,2021/2/2 22:26
88.14,87.8,88.14,87.78,3491,-0.5,-0.005662514,-5157,-0.596322849,0.00407701,-0.00385051,2021/2/2 22:27
88,88.25,88.43,87.9,5076,0.45,0.005125285,1585,0.454024635,0.006036446,0.00284738,2021/2/2 22:28
88.23,88.47,88.5,88,5323,0.22,0.002492918,247,0.048660362,0.005665722,0.002719547,2021/2/2 22:29
88.5,89,89,88.4999,5780,0.53,0.005990731,457,0.085853842,0.005652764,0.005651633,2021/2/2 22:30
89.02,89,89.0201,89,4534,0,0,-1246,-0.215570934,0.000225843,-0.000224719,2021/2/2 22:31
89.25,89.74,89.74,89.25,2912,0.74,0.008314607,-1622,-0.357741509,0.005505618,0.005505618,2021/2/2 22:32
89.79,90,90,89.5,11264,0.26,0.002897259,8352,2.868131868,0.005571651,0.002340094,2021/2/2 22:33
89.98,90.3,90.3,89.56,13946,0.3,0.003333333,2682,0.238103693,0.008222222,0.003555556,2021/2/2 22:34
90.5,91,91.95,90.5,13921,0.7,0.007751938,-25,-0.001792629,0.016057586,0.005537099,2021/2/2 22:35
91.01,92.63,92.88,91,12057,1.63,0.017912088,-1864,-0.133898427,0.020659341,0.017802198,2021/2/2 22:36
92.84,92,92.9,91,14450,-0.63,-0.006801252,2393,0.198473916,0.020511713,-0.009068336,2021/2/2 22:37
92,91.12,92,90.93,3893,-0.88,-0.009565217,-10557,-0.730588235,0.011630435,-0.009565217,2021/2/2 22:38
91.59,91.69,92.48,91.04,6396,0.57,0.006255487,2503,0.642948883,0.015803336,0.001097454,2021/2/2 22:39
91.5,90.6,91.5,89.01,8232,-1.09,-0.011887883,1836,0.287054409,0.027156724,-0.009815683,2021/2/2 22:40
90,90.05,90.6,90,5757,-0.55,-0.00607064,-2475,-0.300655977,0.006622517,0.000551876,2021/2/2 22:41
90.01,91.7,91.7,90.01,5254,1.65,0.018323154,-503,-0.087371895,0.018767351,0.018767351,2021/2/2 22:42
91.7,92.5,92.5,91.5,13604,0.8,0.0087241,8350,1.589265322,0.010905125,0.0087241,2021/2/2 22:43
92.02,93,93,92,12654,0.5,0.005405405,-950,-0.069832402,0.010810811,0.010594595,2021/2/2 22:44
92.85,93.51,93.8,91.5,19814,0.51,0.005483871,7160,0.565828987,0.024731183,0.007096774,2021/2/2 22:45
93.5,95.44,95.44,93.5,19740,1.93,0.020639504,-74,-0.003734733,0.020746444,0.020746444,2021/2/2 22:46
95.26,93,95.44,92.63,15685,-2.44,-0.025565801,-4055,-0.205420466,0.029442582,-0.023679799,2021/2/2 22:47
93,93,94,92.5,8797,0,0,-6888,-0.439145681,0.016129032,0,2021/2/2 22:48
93,93.5,93.93,93,4065,0.5,0.005376344,-4732,-0.537910651,0.01,0.005376344,2021/2/2 22:49
93.92,93.2,93.95,93.07,9369,-0.3,-0.003208556,5304,1.304797048,0.009411765,-0.007700535,2021/2/2 22:50
93.07,93.6,93.6,93,6018,0.4,0.004291845,-3351,-0.357668908,0.006437768,0.005686695,2021/2/2 22:51
93.4,92.5,93.5,92.5,6895,-1.1,-0.011752137,877,0.145729478,0.010683761,-0.009615385,2021/2/2 22:52
93.05,93.6,93.6,93.05,2711,1.1,0.011891892,-4184,-0.606816534,0.005945946,0.005945946,2021/2/2 22:53
93.5,95.48,95.48,93.5,16098,1.88,0.02008547,13387,4.938030247,0.021153846,0.021153846,2021/2/2 22:54
95,95.5001,96,95,18336,0.0201,0.000210515,2238,0.139023481,0.010473398,0.005237746,2021/2/2 22:55
96,94.5,96,94.5,16707,-1.0001,-0.01047224,-1629,-0.088841623,0.01570679,-0.01570679,2021/2/2 22:56
95,95.59,95.59,94.5,6796,1.09,0.011534392,-9911,-0.593224397,0.011534392,0.006243386,2021/2/2 22:57
95.25,94.69,95.8,94.69,8061,-0.9,-0.009415211,1265,0.186138905,0.011612093,-0.005858353,2021/2/2 22:58
94.6,92,94.6,92,12800,-2.69,-0.028408491,4739,0.587892321,0.027458021,-0.027458021,2021/2/2 22:59
92,92.68,93,92,9459,0.68,0.007391304,-3341,-0.261015625,0.010869565,0.007391304,2021/2/2 23:00
92.68,93.53,93.53,92.6,7398,0.85,0.009171342,-2061,-0.217887726,0.010034527,0.009171342,2021/2/2 23:01
93.7,93.59,94,93.5,6413,0.06,0.000641505,-985,-0.133144093,0.005345878,-0.001176093,2021/2/2 23:02
93.5,93,93.5,93,6734,-0.59,-0.006304092,321,0.050054577,0.005342451,-0.005342451,2021/2/2 23:03
93,91.4,93,91,8816,-1.6,-0.017204301,2082,0.309177309,0.021505376,-0.017204301,2021/2/2 23:04
91.9,92.78,92.78,91.525,5984,1.38,0.015098468,-2832,-0.32123412,0.013730853,0.009628009,2021/2/2 23:05
92.61,92.74,92.9999,92.47,3861,-0.04,-0.000431127,-2123,-0.354779412,0.00571136,0.001401164,2021/2/2 23:06
92.94,93.5,93.75,92.94,5590,0.76,0.008194954,1729,0.447811448,0.008734095,0.006038387,2021/2/2 23:07
93.75,93.6,94,93.45,5555,0.1,0.001069519,-35,-0.006261181,0.005882353,-0.001604278,2021/2/2 23:08
94,93.77,94,93.64,2875,0.17,0.001816239,-2680,-0.482448245,0.003846154,-0.002457265,2021/2/2 23:09
93.75,93,93.75,92.65,3214,-0.77,-0.008211582,339,0.117913043,0.011730831,-0.007998294,2021/2/2 23:10
92.81,93.25,93.25,92.5,2697,0.25,0.002688172,-517,-0.160858743,0.008064516,0.004731183,2021/2/2 23:11
93.5001,93.21,93.98,93,2570,-0.04,-0.000428954,-127,-0.047089359,0.010509383,-0.003110992,2021/2/2 23:12
93.06,93.65,93.7,93.06,3965,0.44,0.004720524,1395,0.542801556,0.006866216,0.006329793,2021/2/2 23:13
93,93.01,93.01,93,1690,-0.64,-0.006833956,-2275,-0.573770492,0.000106781,0.000106781,2021/2/2 23:14
93.1,93.2,93.89,93.1,5889,0.19,0.002042791,4199,2.484615385,0.00849371,0.001075153,2021/2/2 23:15
93.5999,93.5,93.5999,93.01,4844,0.3,0.003218884,-1045,-0.177449482,0.006329399,-0.001071888,2021/2/2 23:16
93.8,93.89,93.89,93.01,4858,0.39,0.004171123,14,0.002890173,0.009411765,0.000962567,2021/2/2 23:17
93.89,93.5,93.89,93.5,2038,-0.39,-0.004153797,-2820,-0.580485797,0.004153797,-0.004153797,2021/2/2 23:18
93.8799,93.87,93.8799,93.87,1019,0.37,0.003957219,-1019,-0.5,0.000105882,-0.000105882,2021/2/2 23:19
93.15,93.18,93.55,93.15,1020,-0.69,-0.007350591,1,0.000981354,0.004261212,0.000319591,2021/2/2 23:20
93.16,92.51,93.3,92.51,6074,-0.67,-0.007190384,5054,4.954901961,0.008478214,-0.006975746,2021/2/2 23:21
92.51,93,93,92.5,2719,0.49,0.005296725,-3355,-0.552354297,0.005404821,0.005296725,2021/2/2 23:22
92.7,92.99,93,92.7,2501,-0.01,-0.000107527,-218,-0.080176535,0.003225806,0.00311828,2021/2/2 23:23
92.7,92.8,92.8,92.69,3613,-0.19,-0.00204323,1112,0.444622151,0.001182923,0.001075384,2021/2/2 23:24
92.71,92.97,92.97,92.71,3235,0.17,0.001831897,-378,-0.104622198,0.002801724,0.002801724,2021/2/2 23:25
92.71,92.96,92.96,92.71,1571,-0.01,-0.000107562,-1664,-0.514374034,0.002689039,0.002689039,2021/2/2 23:26
92.5,92,92.9,92,3632,-0.96,-0.010327022,2061,1.311903246,0.009681583,-0.005378657,2021/2/2 23:27
92.47,92.1,92.47,92,3683,0.1,0.001086957,51,0.01404185,0.005108696,-0.004021739,2021/2/2 23:28
92.04,91.3,92.04,91.3,6263,-0.8,-0.008686211,2580,0.700515884,0.008034745,-0.008034745,2021/2/2 23:29
91.5,91.8,92,91.42,2040,0.5,0.005476451,-4223,-0.674277503,0.006352683,0.003285871,2021/2/2 23:30
91.75,91.8,91.8,91.52,2291,0,0,251,0.123039216,0.003050109,0.000544662,2021/2/2 23:31
92,92.45,92.45,92,3461,0.65,0.00708061,1170,0.51069402,0.004901961,0.004901961,2021/2/2 23:32
92,91.97,92,91.41,2685,-0.48,-0.005191996,-776,-0.224212655,0.006381828,-0.0003245,2021/2/2 23:33
92,92,92,91.55,1635,0.03,0.000326193,-1050,-0.391061453,0.0048929,0,2021/2/2 23:34
91.55,91.5,91.57,91.5,884,-0.5,-0.005434783,-751,-0.459327217,0.00076087,-0.000543478,2021/2/2 23:35
91.5,91.51,91.51,91.5,1764,0.01,0.00010929,880,0.995475113,0.00010929,0.00010929,2021/2/2 23:36
91.51,90.9999,91.51,90.14,5929,-0.5101,-0.005574254,4165,2.361111111,0.014971041,-0.005574254,2021/2/2 23:37
90.9,90,90.9,90,10310,-0.9999,-0.010987924,4381,0.73891044,0.009890121,-0.009890121,2021/2/2 23:38
90.47,90.5,90.5,90,4332,0.5,0.005555556,-5978,-0.579825412,0.005555556,0.000333333,2021/2/2 23:39
90.5,89.9999,90.5,89.9999,3975,-0.5001,-0.005525967,-357,-0.082409972,0.005525967,-0.005525967,2021/2/2 23:40
90,89.13,90,89.01,2802,-0.8699,-0.009665566,-1173,-0.29509434,0.011000012,-0.009666677,2021/2/2 23:41
89.22,88.47,89.84,88.47,4910,-0.66,-0.007404914,2108,0.752319772,0.015370807,-0.008414675,2021/2/2 23:42
88.49,88,88.49,88,5658,-0.47,-0.005312535,748,0.152342159,0.005538601,-0.005538601,2021/2/2 23:43
88,89,89.09,88,6430,1,0.011363636,772,0.136443973,0.012386364,0.011363636,2021/2/2 23:44
89.1,89.1,89.99,89.1,3545,0.1,0.001123596,-2885,-0.448678072,0.01,0,2021/2/2 23:45
89.99,90,90,89.5,3466,0.9,0.01010101,-79,-0.022284908,0.005611672,0.000112233,2021/2/2 23:46
90,89.5,90,89.5,2217,-0.5,-0.005555556,-1249,-0.360357761,0.005555556,-0.005555556,2021/2/2 23:47
89.89,89.51,89.89,89.51,1417,0.01,0.000111732,-800,-0.360847993,0.00424581,-0.00424581,2021/2/2 23:48
89.55,89.9,89.9,89.52,2507,0.39,0.004357055,1090,0.769230769,0.004245336,0.003910178,2021/2/2 23:49
89.5,89.55,89.55,89.5,2406,-0.35,-0.003893215,-101,-0.040287196,0.000556174,0.000556174,2021/2/2 23:50
89.5101,89.31,89.69,89.2,1933,-0.24,-0.002680067,-473,-0.196591854,0.005471803,-0.002234506,2021/2/2 23:51
89.41005,89.655,89.845,89.255,3504,0.345,0.003862949,1571,0.812726332,0.006606203,0.002742694,2021/2/2 23:52
89.31,90,90,89.31,5075,0.345,0.003848084,1571,0.448344749,0.007696169,0.007696169,2021/2/2 23:53
89.6,90,90,89.57,2870,0,0,-2205,-0.434482759,0.004777778,0.004444444,2021/2/2 23:54
89.6,90,90,89.6,4728,0,0,1858,0.64738676,0.004444444,0.004444444,2021/2/2 23:55
90.25,90.53,90.53,90,2225,0.53,0.005888889,-2503,-0.529399323,0.005888889,0.003111111,2021/2/2 23:56
90.48,90.5,90.5,90.48,1375,-0.03,-0.000331382,-850,-0.382022472,0.000220921,0.000220921,2021/2/2 23:57
90.71,91,91,90.5,2871,0.5,0.005524862,1496,1.088,0.005524862,0.00320442,2021/2/2 23:58
91,90,91,90,6606,-1,-0.010989011,3735,1.300940439,0.010989011,-0.010989011,2021/2/2 23:59
90,90.1,90.1,89.6,4318,0.1,0.001111111,-2288,-0.346351801,0.005555556,0.001111111,2021/2/3 00:00
90.1,90.15,90.5,90.1,1549,0.05,0.000554939,-2769,-0.641269106,0.004439512,0.000554939,2021/2/3 00:01
90.1,90.16,90.5,90.1,1386,0.01,0.000110926,-163,-0.10522918,0.004437049,0.000665557,2021/2/3 00:02
90.1,90.14,90.14,90.1,1002,-0.02,-0.000221828,-384,-0.277056277,0.000443656,0.000443656,2021/2/3 00:03
90.1,90,90.1,90,1296,-0.14,-0.00155314,294,0.293413174,0.001109385,-0.001109385,2021/2/3 00:04
90,90,90,89.5,1670,0,0,374,0.288580247,0.005555556,0,2021/2/3 00:05
90,90,90,89.5001,1252,0,0,-418,-0.250299401,0.005554444,0,2021/2/3 00:06
89.7,89.62,90,89.56,1079,-0.38,-0.004222222,-173,-0.138178914,0.004888889,-0.000888889,2021/2/3 00:07
89.98,89,89.98,89,3408,-0.62,-0.006918099,2329,2.158480074,0.010935059,-0.010935059,2021/2/3 00:08
89,88.3,89,88.02,3134,-0.7,-0.007865169,-274,-0.080399061,0.011011236,-0.007865169,2021/2/3 00:09
88.27,89.57,89.57,88.05,3505,1.27,0.014382786,371,0.118379068,0.017214043,0.014722537,2021/2/3 00:10
88.9999,88.59,89,88.59,1949,-0.98,-0.010941163,-1556,-0.443937233,0.004577425,-0.004576309,2021/2/3 00:11
89,88.76,89,88.76,1334,0.17,0.001918952,-615,-0.315546434,0.002709109,-0.002709109,2021/2/3 00:12
88.76,88.75,88.76,88.75,2194,-0.01,-0.000112663,860,0.644677661,0.000112663,-0.000112663,2021/2/3 00:13
89,89.5,89.5,89,2240,0.75,0.008450704,46,0.020966272,0.005633803,0.005633803,2021/2/3 00:14
89.5,89,89.5,89,2024,-0.5,-0.005586592,-216,-0.096428571,0.005586592,-0.005586592,2021/2/3 00:15
88.75,89,89,88.75,854,0,0,-1170,-0.578063241,0.002808989,0.002808989,2021/2/3 00:16
89,88.9,89,88.9,1180,-0.1,-0.001123596,326,0.381733021,0.001123596,-0.001123596,2021/2/3 00:17
88.8,88.89,88.89,88.8,1080,-0.01,-0.000112486,-100,-0.084745763,0.001012373,0.001012373,2021/2/3 00:18
88.75,88.95,88.95,88.75,1134,0.06,0.000674992,54,0.05,0.002249972,0.002249972,2021/2/3 00:19
88.95,88.95,88.95,88.88,1846,0,0,712,0.627865961,0.000786959,0,2021/2/3 00:20
89.24,89.1,89.2701,89.1,2105,0.15,0.001686341,259,0.140303359,0.00191231,-0.001573918,2021/2/3 00:21
89.84,89.48,89.84,89.48,1342,0.38,0.004264871,-763,-0.362470309,0.004040404,-0.004040404,2021/2/3 00:22
89.7,89.27,89.7,89.27,2523,-0.21,-0.002346893,1181,0.880029806,0.004805543,-0.004805543,2021/2/3 00:23
89.27,89.29,89.49,89.25,1878,0.02,0.000224039,-645,-0.255648038,0.002688473,0.000224039,2021/2/3 00:24
89.49,89.3,89.49,89.25,1469,0.01,0.000111995,-409,-0.217784878,0.002687871,-0.002127898,2021/2/3 00:25
89,89,89,89,1002,-0.3,-0.003359462,-467,-0.317903336,0,0,2021/2/3 00:26
88.9,88.9,88.9,88.9,1029,-0.1,-0.001123596,27,0.026946108,0,0,2021/2/3 00:27
89,89,89,89,1080,0.1,0.001124859,51,0.049562682,0,0,2021/2/3 00:28
89,88.88,89,88.75,1494,-0.12,-0.001348315,414,0.383333333,0.002808989,-0.001348315,2021/2/3 00:29
88.88,88.85,88.9,88.85,3159,-0.03,-0.000337534,1665,1.114457831,0.000562556,-0.000337534,2021/2/3 00:30
88.8,88.8,88.8,88.76,1327,-0.05,-0.000562746,-1832,-0.579930358,0.000450197,0,2021/2/3 00:31
88.76,88.57,88.76,88.57,3296,-0.23,-0.00259009,1969,1.483798041,0.00213964,-0.00213964,2021/2/3 00:32
88.56,88.5,88.67,88.5,3953,-0.07,-0.000790335,657,0.199332524,0.001919386,-0.00067743,2021/2/3 00:33
88.55,88.5,88.55,88.05,3405,0,0,-548,-0.138628889,0.005649718,-0.000564972,2021/2/3 00:34
88.05,88.38,88.5,88.03,3109,-0.12,-0.001355932,-296,-0.086930984,0.005310734,0.003728814,2021/2/3 00:35
88.04,88.2,88.2,88,10540,-0.18,-0.00203666,7431,2.390157607,0.002262955,0.001810364,2021/2/3 00:36
88.2,88.19,88.2,88.19,2100,-0.01,-0.000113379,-8440,-0.800759013,0.000113379,-0.000113379,2021/2/3 00:37
88.2,88,88.2,88,3397,-0.19,-0.002154439,1297,0.617619048,0.002267831,-0.002267831,2021/2/3 00:38
87.9999,87.5,87.9999,87.5,2978,-0.5,-0.005681818,-419,-0.123344127,0.005680682,-0.005680682,2021/2/3 00:39
87.29,87.01,87.78,86.96,11430,-0.49,-0.0056,8452,2.838146407,0.009371429,-0.0032,2021/2/3 00:40
87.15,86,87.15,85.91,11871,-1.01,-0.011607861,441,0.038582677,0.014251235,-0.013216872,2021/2/3 00:41
85.83,86,86,85.52,11662,0,0,-209,-0.01760593,0.005581395,0.001976744,2021/2/3 00:42
85.53,85.53,86,85.53,5340,-0.47,-0.005465116,-6322,-0.542102555,0.005465116,0,2021/2/3 00:43
85.54,85.7,86,85.33,10175,0.17,0.001987607,4835,0.905430712,0.007833509,0.001870689,2021/2/3 00:44
85.75,85.5,85.75,85.5,6276,-0.2,-0.002333722,-3899,-0.383194103,0.002917153,-0.002917153,2021/2/3 00:45
85.5,85.33,85.5,85.33,12224,-0.17,-0.001988304,5948,0.947737412,0.001988304,-0.001988304,2021/2/3 00:46
85.33,85,85.34,85,12766,-0.33,-0.003867339,542,0.044339005,0.003984531,-0.003867339,2021/2/3 00:47
85,85.29,85.35,85,6789,0.29,0.003411765,-5977,-0.468196773,0.004117647,0.003411765,2021/2/3 00:48
85.1,85.15,85.35,85,6233,-0.14,-0.001641459,-556,-0.081897187,0.004103646,0.000586235,2021/2/3 00:49
85.1999,85.15,85.24,85.05,3256,0,0,-2977,-0.477619124,0.002231356,-0.000586025,2021/2/3 00:50
85.1,85,85.2,85,14163,-0.15,-0.001761597,10907,3.349815725,0.002348796,-0.001174398,2021/2/3 00:51
85.01,85.1,85.15,85,12364,0.1,0.001176471,-1799,-0.127021111,0.001764706,0.001058824,2021/2/3 00:52
85.06,85.05,85.15,85,5837,-0.05,-0.000587544,-6527,-0.527903591,0.001762632,-0.000117509,2021/2/3 00:53
85.15,85.2001,85.35,85.14,4262,0.1501,0.001764844,-1575,-0.269830392,0.002469136,0.000589065,2021/2/3 00:54
85.3,85.5,85.51,85,17847,0.2999,0.003519949,13585,3.187470671,0.005985908,0.002347415,2021/2/3 00:55
85.21,85.25,85.3,85,7408,-0.25,-0.002923977,-10439,-0.584916232,0.003508772,0.000467836,2021/2/3 00:56
85.3,85.3,85.3,85.01,6981,0.05,0.00058651,-427,-0.057640389,0.00340176,0,2021/2/3 00:57
85.2799,85.2,85.3,85.1,11037,-0.1,-0.001172333,4056,0.581005587,0.002344666,-0.000936694,2021/2/3 00:58
85.2,85.2,85.26,85.2,19567,0,0,8530,0.772854942,0.000704225,0,2021/2/3 00:59
78.33,78.33,82,78.33,22626,-6.87,-0.080633803,3059,0.156334645,0.043075117,0,2021/2/3 09:00
77.2,77.32,77.9,74.69,20663,-1.01,-0.012894166,-1963,-0.086758596,0.040980467,0.00153198,2021/2/3 09:01
76.5,77.9,78,76.5,5930,0.58,0.007501293,-14733,-0.713013599,0.019399897,0.01810657,2021/2/3 09:02
77.31,76.26,77.31,76.26,5486,-1.64,-0.021052632,-444,-0.074873524,0.013478819,-0.013478819,2021/2/3 09:03
75.22,74.05,75.22,74.05,6927,-2.21,-0.028979806,1441,0.262668611,0.01534225,-0.01534225,2021/2/3 09:04
73.31,75.8,75.83,73.31,11041,1.75,0.023632681,4114,0.593907897,0.03403106,0.033625928,2021/2/3 09:05
75.5,76.02,77,75.1,9418,0.22,0.002902375,-1623,-0.146997555,0.025065963,0.006860158,2021/2/3 09:06
76.52,76.52,76.52,75.99,3454,0.5,0.006577217,-5964,-0.633255468,0.00697185,0,2021/2/3 09:07
76.9,78,80,76.9,15668,1.48,0.019341349,12214,3.536189925,0.040512284,0.014375327,2021/2/3 09:08
78.88,77.79,78.88,77.5,4062,-0.21,-0.002692308,-11606,-0.740745468,0.017692308,-0.013974359,2021/2/3 09:09
77,77,77.05,77,2467,-0.79,-0.010155547,-1595,-0.392663712,0.000642756,0,2021/2/3 09:10
77.49,78.82,78.82,77.49,2883,1.82,0.023636364,416,0.168625861,0.017272727,0.017272727,2021/2/3 09:11
78.87,78.47,78.87,78.47,2944,-0.35,-0.004440497,61,0.021158515,0.005074854,-0.005074854,2021/2/3 09:12
78.5,79.89,80,78.5,5697,1.42,0.018096088,2753,0.935122283,0.019115586,0.017713776,2021/2/3 09:13
